acc,loss,val_acc,val_loss,trial_no,aug1_type,aug1_magnitude,aug2_type,aug2_magnitude,portion,sample_no,mean_late_val_acc,epoch
0.314,1.869,0.402,1.634,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,2,0.51,8
0.344,1.815,0.353,1.788,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,2,0.51,9
0.353,1.807,0.428,1.564,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,2,0.51,10
0.353,1.779,0.413,1.599,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,2,0.51,11
0.378,1.743,0.407,1.602,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,2,0.51,12
0.378,1.717,0.431,1.587,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,2,0.51,13
0.395,1.68,0.39,1.773,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,2,0.51,14
0.397,1.679,0.418,1.632,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,2,0.51,15
0.417,1.622,0.454,1.494,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,2,0.51,16
0.42,1.617,0.36,1.949,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,2,0.51,17
0.434,1.582,0.462,1.46,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,2,0.51,18
0.435,1.569,0.484,1.452,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,2,0.51,19
0.443,1.554,0.442,1.608,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,2,0.51,20
0.451,1.533,0.47,1.431,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,2,0.51,21
0.455,1.518,0.478,1.448,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,2,0.51,22
0.464,1.515,0.469,1.474,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,2,0.51,23
0.473,1.465,0.478,1.469,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,2,0.51,24
0.479,1.453,0.465,1.506,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,2,0.51,25
0.478,1.45,0.495,1.403,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,2,0.51,26
0.49,1.414,0.484,1.499,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,2,0.51,27
0.504,1.393,0.509,1.47,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,2,0.51,28
0.517,1.366,0.48,1.55,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,2,0.51,29
0.504,1.369,0.505,1.382,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,2,0.51,30
0.535,1.323,0.466,1.564,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,2,0.51,31
0.527,1.315,0.447,1.605,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,2,0.51,32
0.536,1.303,0.503,1.382,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,2,0.51,33
0.546,1.269,0.466,1.573,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,2,0.51,34
0.548,1.275,0.487,1.558,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,2,0.51,35
0.55,1.249,0.466,1.629,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,2,0.51,36
0.558,1.24,0.481,1.604,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,2,0.51,37
0.563,1.217,0.517,1.434,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,2,0.51,38
0.574,1.21,0.519,1.378,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,2,0.51,39
0.571,1.19,0.508,1.498,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,2,0.51,40
0.583,1.165,0.52,1.479,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,2,0.51,41
0.597,1.149,0.536,1.436,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,2,0.51,42
0.595,1.145,0.516,1.562,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,2,0.51,43
0.604,1.144,0.53,1.5,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,2,0.51,44
0.601,1.122,0.501,1.584,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,2,0.51,45
0.613,1.092,0.538,1.449,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,2,0.51,46
0.614,1.098,0.553,1.362,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,2,0.51,47
0.627,1.052,0.52,1.514,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,2,0.51,48
0.628,1.051,0.51,1.557,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,2,0.51,49
0.627,1.053,0.532,1.431,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,2,0.51,50
0.628,1.044,0.523,1.516,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,2,0.51,51
0.648,1.008,0.52,1.608,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,2,0.51,52
0.636,1.03,0.525,1.437,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,2,0.51,53
0.654,1.0,0.538,1.482,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,2,0.51,54
0.655,0.965,0.512,1.503,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,2,0.51,55
0.653,0.978,0.541,1.456,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,2,0.51,56
0.661,0.949,0.554,1.549,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,2,0.51,57
0.677,0.932,0.533,1.524,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,2,0.51,58
0.661,0.933,0.538,1.51,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,2,0.51,59
0.679,0.931,0.515,1.614,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,2,0.51,60
0.114,2.295,0.15,2.258,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,3,0.487,1
0.157,2.252,0.248,2.134,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,3,0.487,2
0.219,2.151,0.233,2.08,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,3,0.487,3
0.245,2.073,0.341,1.818,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,3,0.487,4
0.277,1.99,0.369,1.8,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,3,0.487,5
0.29,1.951,0.378,1.82,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,3,0.487,6
0.307,1.905,0.336,1.783,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,3,0.487,7
0.319,1.876,0.308,1.97,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,3,0.487,8
0.339,1.845,0.339,1.925,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,3,0.487,9
0.344,1.801,0.333,1.858,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,3,0.487,10
0.349,1.783,0.409,1.606,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,3,0.487,11
0.371,1.746,0.42,1.575,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,3,0.487,12
0.377,1.715,0.419,1.602,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,3,0.487,13
0.4,1.695,0.424,1.573,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,3,0.487,14
0.4,1.664,0.431,1.556,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,3,0.487,15
0.413,1.641,0.436,1.643,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,3,0.487,16
0.419,1.616,0.334,1.907,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,3,0.487,17
0.426,1.604,0.465,1.516,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,3,0.487,18
0.433,1.591,0.436,1.634,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,3,0.487,19
0.449,1.555,0.481,1.485,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,3,0.487,20
0.437,1.531,0.425,1.642,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,3,0.487,21
0.455,1.52,0.404,1.731,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,3,0.487,22
0.468,1.486,0.442,1.636,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,3,0.487,23
0.46,1.487,0.453,1.535,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,3,0.487,24
0.486,1.448,0.456,1.616,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,3,0.487,25
0.478,1.44,0.484,1.449,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,3,0.487,26
0.494,1.422,0.451,1.534,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,3,0.487,27
0.497,1.404,0.493,1.47,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,3,0.487,28
0.495,1.402,0.447,1.607,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,3,0.487,29
0.51,1.373,0.443,1.675,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,3,0.487,30
0.523,1.318,0.485,1.506,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,3,0.487,31
0.525,1.331,0.48,1.521,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,3,0.487,32
0.526,1.322,0.482,1.501,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,3,0.487,33
0.525,1.301,0.479,1.597,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,3,0.487,34
0.533,1.287,0.464,1.546,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,3,0.487,35
0.542,1.287,0.474,1.533,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,3,0.487,36
0.555,1.253,0.488,1.538,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,3,0.487,37
0.565,1.22,0.493,1.479,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,3,0.487,38
0.573,1.204,0.491,1.549,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,3,0.487,39
0.566,1.224,0.51,1.46,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,3,0.487,40
0.577,1.179,0.514,1.54,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,3,0.487,41
0.587,1.16,0.522,1.474,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,3,0.487,42
0.591,1.165,0.479,1.648,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,3,0.487,43
0.604,1.129,0.481,1.667,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,3,0.487,44
0.608,1.115,0.523,1.452,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,3,0.487,45
0.614,1.092,0.498,1.594,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,3,0.487,46
0.612,1.113,0.498,1.555,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,3,0.487,47
0.616,1.079,0.515,1.538,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,3,0.487,48
0.615,1.084,0.514,1.526,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,3,0.487,49
0.636,1.048,0.519,1.484,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,3,0.487,50
0.626,1.051,0.468,1.7,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,3,0.487,51
0.635,1.038,0.519,1.487,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,3,0.487,52
0.631,1.023,0.507,1.582,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,3,0.487,53
0.642,1.015,0.506,1.643,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,3,0.487,54
0.649,0.995,0.525,1.604,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,3,0.487,55
0.663,0.981,0.503,1.552,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,3,0.487,56
0.648,0.995,0.486,1.698,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,3,0.487,57
0.658,0.949,0.517,1.578,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,3,0.487,58
0.663,0.963,0.524,1.569,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,3,0.487,59
0.666,0.936,0.528,1.591,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,3,0.487,60
0.099,2.306,0.159,2.298,68,invert,0.803,super-pixels,0.301,0.622,1,0.412,1
0.151,2.267,0.235,2.199,68,invert,0.803,super-pixels,0.301,0.622,1,0.412,2
0.202,2.165,0.199,2.113,68,invert,0.803,super-pixels,0.301,0.622,1,0.412,3
0.231,2.091,0.274,1.994,68,invert,0.803,super-pixels,0.301,0.622,1,0.412,4
0.241,2.062,0.271,1.986,68,invert,0.803,super-pixels,0.301,0.622,1,0.412,5
0.265,2.0,0.306,1.928,68,invert,0.803,super-pixels,0.301,0.622,1,0.412,6
0.292,1.958,0.296,1.881,68,invert,0.803,super-pixels,0.301,0.622,1,0.412,7
0.299,1.915,0.316,1.883,68,invert,0.803,super-pixels,0.301,0.622,1,0.412,8
0.306,1.882,0.322,1.903,68,invert,0.803,super-pixels,0.301,0.622,1,0.412,9
0.322,1.864,0.308,1.906,68,invert,0.803,super-pixels,0.301,0.622,1,0.412,10
0.346,1.81,0.366,1.754,68,invert,0.803,super-pixels,0.301,0.622,1,0.412,11
0.353,1.787,0.356,1.796,68,invert,0.803,super-pixels,0.301,0.622,1,0.412,12
0.362,1.766,0.343,1.801,68,invert,0.803,super-pixels,0.301,0.622,1,0.412,13
0.375,1.733,0.323,1.887,68,invert,0.803,super-pixels,0.301,0.622,1,0.412,14
0.387,1.697,0.375,1.728,68,invert,0.803,super-pixels,0.301,0.622,1,0.412,15
0.407,1.663,0.38,1.714,68,invert,0.803,super-pixels,0.301,0.622,1,0.412,16
0.42,1.639,0.396,1.659,68,invert,0.803,super-pixels,0.301,0.622,1,0.412,17
0.42,1.618,0.388,1.736,68,invert,0.803,super-pixels,0.301,0.622,1,0.412,18
0.436,1.585,0.424,1.645,68,invert,0.803,super-pixels,0.301,0.622,1,0.412,19
0.441,1.581,0.416,1.618,68,invert,0.803,super-pixels,0.301,0.622,1,0.412,20
0.442,1.531,0.378,1.706,68,invert,0.803,super-pixels,0.301,0.622,1,0.412,21
0.465,1.495,0.378,1.794,68,invert,0.803,super-pixels,0.301,0.622,1,0.412,22
0.471,1.49,0.413,1.645,68,invert,0.803,super-pixels,0.301,0.622,1,0.412,23
0.485,1.438,0.406,1.67,68,invert,0.803,super-pixels,0.301,0.622,1,0.412,24
0.488,1.424,0.427,1.632,68,invert,0.803,super-pixels,0.301,0.622,1,0.412,25
0.505,1.382,0.447,1.567,68,invert,0.803,super-pixels,0.301,0.622,1,0.412,26
0.516,1.376,0.454,1.604,68,invert,0.803,super-pixels,0.301,0.622,1,0.412,27
0.527,1.334,0.441,1.56,68,invert,0.803,super-pixels,0.301,0.622,1,0.412,28
0.514,1.33,0.453,1.54,68,invert,0.803,super-pixels,0.301,0.622,1,0.412,29
0.541,1.276,0.448,1.595,68,invert,0.803,super-pixels,0.301,0.622,1,0.412,30
0.558,1.271,0.457,1.57,68,invert,0.803,super-pixels,0.301,0.622,1,0.412,31
0.564,1.233,0.436,1.682,68,invert,0.803,super-pixels,0.301,0.622,1,0.412,32
0.554,1.257,0.442,1.694,68,invert,0.803,super-pixels,0.301,0.622,1,0.412,33
0.581,1.196,0.472,1.523,68,invert,0.803,super-pixels,0.301,0.622,1,0.412,34
0.587,1.16,0.465,1.554,68,invert,0.803,super-pixels,0.301,0.622,1,0.412,35
0.589,1.146,0.424,1.755,68,invert,0.803,super-pixels,0.301,0.622,1,0.412,36
0.592,1.149,0.462,1.629,68,invert,0.803,super-pixels,0.301,0.622,1,0.412,37
0.602,1.132,0.451,1.608,68,invert,0.803,super-pixels,0.301,0.622,1,0.412,38
0.616,1.105,0.472,1.573,68,invert,0.803,super-pixels,0.301,0.622,1,0.412,39
0.611,1.08,0.45,1.661,68,invert,0.803,super-pixels,0.301,0.622,1,0.412,40
0.63,1.051,0.451,1.68,68,invert,0.803,super-pixels,0.301,0.622,1,0.412,41
0.637,1.015,0.473,1.676,68,invert,0.803,super-pixels,0.301,0.622,1,0.412,42
0.634,1.035,0.455,1.639,68,invert,0.803,super-pixels,0.301,0.622,1,0.412,43
0.644,1.012,0.47,1.631,68,invert,0.803,super-pixels,0.301,0.622,1,0.412,44
0.65,0.99,0.482,1.592,68,invert,0.803,super-pixels,0.301,0.622,1,0.412,45
0.656,0.962,0.481,1.544,68,invert,0.803,super-pixels,0.301,0.622,1,0.412,46
0.65,0.974,0.503,1.543,68,invert,0.803,super-pixels,0.301,0.622,1,0.412,47
0.67,0.926,0.475,1.658,68,invert,0.803,super-pixels,0.301,0.622,1,0.412,48
0.669,0.932,0.502,1.533,68,invert,0.803,super-pixels,0.301,0.622,1,0.412,49
0.675,0.913,0.491,1.573,68,invert,0.803,super-pixels,0.301,0.622,1,0.412,50
0.688,0.882,0.494,1.589,68,invert,0.803,super-pixels,0.301,0.622,1,0.412,51
0.699,0.868,0.496,1.683,68,invert,0.803,super-pixels,0.301,0.622,1,0.412,52
0.719,0.816,0.5,1.607,68,invert,0.803,super-pixels,0.301,0.622,1,0.412,53
0.707,0.816,0.485,1.741,68,invert,0.803,super-pixels,0.301,0.622,1,0.412,54
0.708,0.837,0.501,1.625,68,invert,0.803,super-pixels,0.301,0.622,1,0.412,55
0.71,0.809,0.495,1.582,68,invert,0.803,super-pixels,0.301,0.622,1,0.412,56
0.718,0.797,0.484,1.665,68,invert,0.803,super-pixels,0.301,0.622,1,0.412,57
0.715,0.795,0.502,1.613,68,invert,0.803,super-pixels,0.301,0.622,1,0.412,58
0.74,0.748,0.501,1.652,68,invert,0.803,super-pixels,0.301,0.622,1,0.412,59
0.731,0.75,0.52,1.636,68,invert,0.803,super-pixels,0.301,0.622,1,0.412,60
0.102,2.308,0.173,2.297,68,invert,0.803,super-pixels,0.301,0.622,2,0.44,1
0.156,2.25,0.226,2.204,68,invert,0.803,super-pixels,0.301,0.622,2,0.44,2
0.2,2.154,0.257,2.056,68,invert,0.803,super-pixels,0.301,0.622,2,0.44,3
0.234,2.086,0.206,2.202,68,invert,0.803,super-pixels,0.301,0.622,2,0.44,4
0.246,2.044,0.175,2.237,68,invert,0.803,super-pixels,0.301,0.622,2,0.44,5
0.252,2.02,0.301,1.911,68,invert,0.803,super-pixels,0.301,0.622,2,0.44,6
0.273,1.967,0.316,1.914,68,invert,0.803,super-pixels,0.301,0.622,2,0.44,7
0.28,1.933,0.264,1.982,68,invert,0.803,super-pixels,0.301,0.622,2,0.44,8
0.303,1.893,0.325,1.812,68,invert,0.803,super-pixels,0.301,0.622,2,0.44,9
0.323,1.855,0.363,1.757,68,invert,0.803,super-pixels,0.301,0.622,2,0.44,10
0.33,1.834,0.352,1.778,68,invert,0.803,super-pixels,0.301,0.622,2,0.44,11
0.341,1.806,0.358,1.738,68,invert,0.803,super-pixels,0.301,0.622,2,0.44,12
0.372,1.757,0.347,1.751,68,invert,0.803,super-pixels,0.301,0.622,2,0.44,13
0.368,1.742,0.365,1.693,68,invert,0.803,super-pixels,0.301,0.622,2,0.44,14
0.382,1.715,0.387,1.695,68,invert,0.803,super-pixels,0.301,0.622,2,0.44,15
0.39,1.674,0.375,1.71,68,invert,0.803,super-pixels,0.301,0.622,2,0.44,16
0.392,1.681,0.381,1.65,68,invert,0.803,super-pixels,0.301,0.622,2,0.44,17
0.415,1.641,0.4,1.65,68,invert,0.803,super-pixels,0.301,0.622,2,0.44,18
0.423,1.612,0.385,1.671,68,invert,0.803,super-pixels,0.301,0.622,2,0.44,19
0.435,1.571,0.41,1.634,68,invert,0.803,super-pixels,0.301,0.622,2,0.44,20
0.446,1.534,0.435,1.573,68,invert,0.803,super-pixels,0.301,0.622,2,0.44,21
0.454,1.518,0.434,1.56,68,invert,0.803,super-pixels,0.301,0.622,2,0.44,22
0.471,1.482,0.398,1.628,68,invert,0.803,super-pixels,0.301,0.622,2,0.44,23
0.481,1.469,0.45,1.528,68,invert,0.803,super-pixels,0.301,0.622,2,0.44,24
0.488,1.428,0.406,1.644,68,invert,0.803,super-pixels,0.301,0.622,2,0.44,25
0.505,1.383,0.441,1.552,68,invert,0.803,super-pixels,0.301,0.622,2,0.44,26
0.52,1.363,0.444,1.544,68,invert,0.803,super-pixels,0.301,0.622,2,0.44,27
0.518,1.353,0.453,1.503,68,invert,0.803,super-pixels,0.301,0.622,2,0.44,28
0.529,1.318,0.434,1.574,68,invert,0.803,super-pixels,0.301,0.622,2,0.44,29
0.532,1.299,0.437,1.583,68,invert,0.803,super-pixels,0.301,0.622,2,0.44,30
0.541,1.288,0.458,1.536,68,invert,0.803,super-pixels,0.301,0.622,2,0.44,31
0.555,1.269,0.47,1.514,68,invert,0.803,super-pixels,0.301,0.622,2,0.44,32
0.567,1.224,0.455,1.545,68,invert,0.803,super-pixels,0.301,0.622,2,0.44,33
0.575,1.197,0.474,1.485,68,invert,0.803,super-pixels,0.301,0.622,2,0.44,34
0.588,1.189,0.476,1.517,68,invert,0.803,super-pixels,0.301,0.622,2,0.44,35
0.588,1.172,0.472,1.484,68,invert,0.803,super-pixels,0.301,0.622,2,0.44,36
0.599,1.11,0.481,1.499,68,invert,0.803,super-pixels,0.301,0.622,2,0.44,37
0.595,1.108,0.468,1.6,68,invert,0.803,super-pixels,0.301,0.622,2,0.44,38
0.611,1.092,0.471,1.487,68,invert,0.803,super-pixels,0.301,0.622,2,0.44,39
0.622,1.059,0.461,1.553,68,invert,0.803,super-pixels,0.301,0.622,2,0.44,40
0.616,1.07,0.474,1.488,68,invert,0.803,super-pixels,0.301,0.622,2,0.44,41
0.62,1.047,0.487,1.495,68,invert,0.803,super-pixels,0.301,0.622,2,0.44,42
0.648,1.002,0.484,1.522,68,invert,0.803,super-pixels,0.301,0.622,2,0.44,43
0.653,1.003,0.477,1.581,68,invert,0.803,super-pixels,0.301,0.622,2,0.44,44
0.658,0.973,0.484,1.494,68,invert,0.803,super-pixels,0.301,0.622,2,0.44,45
0.657,0.96,0.443,1.681,68,invert,0.803,super-pixels,0.301,0.622,2,0.44,46
0.679,0.915,0.461,1.685,68,invert,0.803,super-pixels,0.301,0.622,2,0.44,47
0.674,0.916,0.494,1.511,68,invert,0.803,super-pixels,0.301,0.622,2,0.44,48
0.688,0.882,0.455,1.667,68,invert,0.803,super-pixels,0.301,0.622,2,0.44,49
0.681,0.893,0.499,1.503,68,invert,0.803,super-pixels,0.301,0.622,2,0.44,50
0.699,0.848,0.49,1.605,68,invert,0.803,super-pixels,0.301,0.622,2,0.44,51
0.703,0.841,0.495,1.528,68,invert,0.803,super-pixels,0.301,0.622,2,0.44,52
0.709,0.81,0.493,1.634,68,invert,0.803,super-pixels,0.301,0.622,2,0.44,53
0.709,0.824,0.486,1.615,68,invert,0.803,super-pixels,0.301,0.622,2,0.44,54
0.704,0.828,0.489,1.596,68,invert,0.803,super-pixels,0.301,0.622,2,0.44,55
0.726,0.789,0.496,1.579,68,invert,0.803,super-pixels,0.301,0.622,2,0.44,56
0.732,0.778,0.5,1.554,68,invert,0.803,super-pixels,0.301,0.622,2,0.44,57
0.74,0.743,0.519,1.553,68,invert,0.803,super-pixels,0.301,0.622,2,0.44,58
0.746,0.741,0.488,1.617,68,invert,0.803,super-pixels,0.301,0.622,2,0.44,59
0.732,0.749,0.479,1.738,68,invert,0.803,super-pixels,0.301,0.622,2,0.44,60
0.109,2.304,0.093,2.298,68,invert,0.803,super-pixels,0.301,0.622,3,0.508,1
0.148,2.261,0.241,2.201,68,invert,0.803,super-pixels,0.301,0.622,3,0.508,2
0.211,2.157,0.247,2.044,68,invert,0.803,super-pixels,0.301,0.622,3,0.508,3
0.222,2.102,0.194,2.133,68,invert,0.803,super-pixels,0.301,0.622,3,0.508,4
0.245,2.044,0.296,1.99,68,invert,0.803,super-pixels,0.301,0.622,3,0.508,5
0.261,2.001,0.326,1.891,68,invert,0.803,super-pixels,0.301,0.622,3,0.508,6
0.28,1.957,0.341,1.848,68,invert,0.803,super-pixels,0.301,0.622,3,0.508,7
0.287,1.936,0.295,1.919,68,invert,0.803,super-pixels,0.301,0.622,3,0.508,8
0.3,1.893,0.321,1.924,68,invert,0.803,super-pixels,0.301,0.622,3,0.508,9
0.321,1.855,0.381,1.751,68,invert,0.803,super-pixels,0.301,0.622,3,0.508,10
0.335,1.825,0.353,1.78,68,invert,0.803,super-pixels,0.301,0.622,3,0.508,11
0.363,1.783,0.386,1.719,68,invert,0.803,super-pixels,0.301,0.622,3,0.508,12
0.361,1.763,0.343,1.811,68,invert,0.803,super-pixels,0.301,0.622,3,0.508,13
0.364,1.738,0.407,1.677,68,invert,0.803,super-pixels,0.301,0.622,3,0.508,14
0.38,1.713,0.445,1.646,68,invert,0.803,super-pixels,0.301,0.622,3,0.508,15
0.393,1.69,0.433,1.658,68,invert,0.803,super-pixels,0.301,0.622,3,0.508,16
0.422,1.622,0.438,1.634,68,invert,0.803,super-pixels,0.301,0.622,3,0.508,17
0.418,1.613,0.445,1.612,68,invert,0.803,super-pixels,0.301,0.622,3,0.508,18
0.441,1.589,0.449,1.592,68,invert,0.803,super-pixels,0.301,0.622,3,0.508,19
0.447,1.548,0.426,1.661,68,invert,0.803,super-pixels,0.301,0.622,3,0.508,20
0.469,1.504,0.423,1.698,68,invert,0.803,super-pixels,0.301,0.622,3,0.508,21
0.462,1.492,0.42,1.691,68,invert,0.803,super-pixels,0.301,0.622,3,0.508,22
0.472,1.482,0.453,1.605,68,invert,0.803,super-pixels,0.301,0.622,3,0.508,23
0.492,1.43,0.463,1.584,68,invert,0.803,super-pixels,0.301,0.622,3,0.508,24
0.503,1.408,0.458,1.557,68,invert,0.803,super-pixels,0.301,0.622,3,0.508,25
0.509,1.38,0.489,1.504,68,invert,0.803,super-pixels,0.301,0.622,3,0.508,26
0.526,1.347,0.5,1.486,68,invert,0.803,super-pixels,0.301,0.622,3,0.508,27
0.529,1.327,0.488,1.535,68,invert,0.803,super-pixels,0.301,0.622,3,0.508,28
0.536,1.291,0.51,1.508,68,invert,0.803,super-pixels,0.301,0.622,3,0.508,29
0.539,1.283,0.501,1.457,68,invert,0.803,super-pixels,0.301,0.622,3,0.508,30
0.569,1.237,0.478,1.554,68,invert,0.803,super-pixels,0.301,0.622,3,0.508,31
0.558,1.241,0.514,1.44,68,invert,0.803,super-pixels,0.301,0.622,3,0.508,32
0.564,1.219,0.492,1.525,68,invert,0.803,super-pixels,0.301,0.622,3,0.508,33
0.58,1.193,0.502,1.51,68,invert,0.803,super-pixels,0.301,0.622,3,0.508,34
0.594,1.165,0.488,1.526,68,invert,0.803,super-pixels,0.301,0.622,3,0.508,35
0.583,1.172,0.517,1.429,68,invert,0.803,super-pixels,0.301,0.622,3,0.508,36
0.594,1.125,0.514,1.485,68,invert,0.803,super-pixels,0.301,0.622,3,0.508,37
0.603,1.128,0.524,1.422,68,invert,0.803,super-pixels,0.301,0.622,3,0.508,38
0.628,1.053,0.541,1.46,68,invert,0.803,super-pixels,0.301,0.622,3,0.508,39
0.613,1.076,0.511,1.438,68,invert,0.803,super-pixels,0.301,0.622,3,0.508,40
0.637,1.02,0.53,1.447,68,invert,0.803,super-pixels,0.301,0.622,3,0.508,41
0.642,1.029,0.497,1.545,68,invert,0.803,super-pixels,0.301,0.622,3,0.508,42
0.641,1.03,0.541,1.385,68,invert,0.803,super-pixels,0.301,0.622,3,0.508,43
0.66,0.994,0.495,1.582,68,invert,0.803,super-pixels,0.301,0.622,3,0.508,44
