INFO:root:run_bayesianopt ran with args: (), and kwargs: {'dataset_name': 'cifar10', 'model_name': 'basiccnn', 'num_classes': 10, 'train_set_size': 1000, 'opt_iterations': 500, 'opt_samples': 3, 'opt_initial_points': 30, 'child_epochs': 60, 'child_first_train_epochs': 0, 'child_batch_size': 64, 'opt_last_n_epochs': 5}
INFO:root:206, 0.5921111111905839, ['gamma-contrast', 0.051778201786312664, 'invert', 0.8617380417759817, 0.9946660907026417]
INFO:root:207, 0.5755555556615193, ['crop', 0.8295250941863395, 'sharpen', 0.906353074795421, 0.7945504697353375]
INFO:root:208, 0.5378888889683617, ['crop', 0.967873726075743, 'add-to-hue-and-saturation', 0.962370202760612, 0.7593793877850765]
INFO:root:209, 0.5172222224606409, ['crop', 0.9670190419828966, 'invert', 0.8878606843081038, 0.98380350703235]
INFO:root:210, 0.5435555557145013, ['gamma-contrast', 0.008619567268215002, 'invert', 0.022292404840072447, 0.9972445497610508]
INFO:root:211, 0.5798888886504703, ['add-to-hue-and-saturation', 0.11202031969177376, 'invert', 0.9982101994111808, 0.060762875327303414]
INFO:root:212, 0.5261111112700567, ['crop', 0.9391557864925522, 'rotate', 0.9379626089502126, 0.9316067302136195]
INFO:root:213, 0.5527777777777778, ['crop', 0.9782476058550625, 'dropout', 0.9233975798908548, 0.9546700607875769]
INFO:root:214, 0.5295555556350284, ['crop', 0.9501735731531279, 'invert', 0.9631673740584167, 0.798513894012642]
INFO:root:215, 0.5233333333068424, ['crop', 0.9436218817986323, 'gaussian-blur', 0.9183096491307904, 0.8499937102640125]
INFO:root:216, 0.5170000002914004, ['crop', 0.9086804404784785, 'invert', 0.9001962766484801, 0.9656286988108648]
INFO:root:217, 0.5588888889683619, ['crop', 0.9284193227072834, 'gaussian-blur', 0.9075721324789052, 0.8029200860129307]
INFO:root:218, 0.5834444444974263, ['gamma-contrast', 0.03068882108796068, 'invert', 0.8819624406287556, 0.9285000705973007]
INFO:root:219, 0.5672222222487131, ['invert', 0.004621312125385192, 'clouds', 0.8651576969082261, 0.91108429602904]
INFO:root:220, 0.5794444447623359, ['gamma-contrast', 0.06885973726674145, 'invert', 0.9958554145201921, 0.4173488447355418]
INFO:root:221, 0.5594444447358449, ['gamma-contrast', 0.004548304898249978, 'invert', 0.3572732925663605, 0.9924903800559427]
INFO:root:222, 0.5651111112435658, ['add-to-hue-and-saturation', 0.06821539709972359, 'invert', 0.9513651663623264, 0.9428094995221625]
INFO:root:223, 0.5293333333598242, ['crop', 0.953679114347126, 'shear', 0.9212804931134311, 0.9504549798806542]
INFO:root:224, 0.5345555555290646, ['crop', 0.9513476156203086, 'gaussian-blur', 0.008649363936464429, 0.9736711963996205]
INFO:root:225, 0.5454444444444444, ['gamma-contrast', 0.03784933102772215, 'brighten', 0.8622794687402966, 0.7576455421523309]
INFO:root:226, 0.5838888888623979, ['fog', 0.02773209197208349, 'emboss', 0.8641946144166865, 0.9568696599046516]
INFO:root:227, 0.6273333332273694, ['dropout', 0.007825828583143292, 'invert', 0.9754573431533, 0.4166215598899222]
INFO:root:228, 0.5359999998675453, ['crop', 0.9906064206498838, 'brighten', 0.9592022551291116, 0.9677397024427814]
INFO:root:229, 0.5757777780161963, ['coarse-dropout', 0.06584036423090346, 'translate-y', 0.9574774733159609, 0.8992380020512206]
INFO:root:230, 0.5602222222222222, ['add-to-hue-and-saturation', 0.013045260847455501, 'dropout', 0.304130789063695, 0.9903075670009528]
INFO:root:231, 0.557777777671814, ['add-to-hue-and-saturation', 0.003208815589456849, 'brighten', 0.5507396485369833, 0.9977984200628592]
INFO:root:232, 0.5392222220897676, ['crop', 0.9131844522509389, 'translate-y', 0.869734295194265, 0.7764552356588094]
INFO:root:233, 0.5369999998145634, ['gamma-contrast', 0.14304063944272652, 'translate-x', 0.947592553631951, 0.9206607544887518]
INFO:root:234, 0.5584444443914625, ['crop', 0.8861733373766764, 'sharpen', 0.9112616133101878, 0.9235016922598545]
INFO:root:235, 0.5534444444974265, ['gamma-contrast', 0.009117876533801696, 'brighten', 0.8829997471064419, 0.49527139754124483]
INFO:root:236, 0.5794444444179534, ['translate-y', 0.06419640095436642, 'clouds', 0.8666423473168877, 0.8971135855062535]
INFO:root:237, 0.6253333334392972, ['emboss', 0.01527752345295275, 'additive-gaussian-noise', 0.8895352968012311, 0.9860681750747967]
INFO:root:238, 0.5362222222222222, ['crop', 0.8243652117763106, 'fog', 0.9836970615812154, 0.8000218089045738]
INFO:root:239, 0.5505555556880104, ['crop', 0.7914204910318299, 'additive-gaussian-noise', 0.928237178111187, 0.8217907114293995]
INFO:root:240, 0.5466666667726305, ['gamma-contrast', 0.14744515339343736, 'shear', 0.89488828890608, 0.9113097795304415]
INFO:root:241, 0.550111111111111, ['gamma-contrast', 0.03519807339975246, 'clouds', 0.862968950874218, 0.27490452989382536]
INFO:root:242, 0.5622222222487132, ['gamma-contrast', 0.17048789924969313, 'fog', 0.9739137951354554, 0.9655389860451917]
INFO:root:243, 0.5245555556880104, ['gamma-contrast', 0.14420125536934028, 'rotate', 0.8612774813493994, 0.7130471890933204]
INFO:root:244, 0.6093333333598243, ['gamma-contrast', 0.15774191991978662, 'coarse-dropout', 0.9151984138872482, 0.8627169123489637]
INFO:root:245, 0.5671111110051472, ['gamma-contrast', 0.14923536044306887, 'dropout', 0.8971153263446116, 0.6236261389811626]
INFO:root:246, 0.5179999999205271, ['crop', 0.9418104333400954, 'fog', 0.9009051751471526, 0.8763823022597488]
INFO:root:247, 0.5395555555820466, ['crop', 0.9351056133141725, 'translate-x', 0.9029780254791071, 0.9097883278895578]
INFO:root:248, 0.5244444445239174, ['gamma-contrast', 0.023109379037340453, 'clouds', 0.18675667634838447, 0.30747856029566284]
INFO:root:249, 0.597111111190584, ['crop', 0.8990983084508753, 'coarse-dropout', 0.9669538933437861, 0.7949367214901564]
INFO:root:250, 0.5496666666401757, ['crop', 0.9504845411175047, 'fog', 0.9070776009516335, 0.8753031698242412]
INFO:root:251, 0.5202222220632766, ['crop', 0.9046620711847515, 'add-to-hue-and-saturation', 0.8648203610026457, 0.7928997053739388]
INFO:root:252, 0.5252222221957312, ['crop', 0.9028672583054569, 'invert', 0.04659164775593328, 0.6361736285183045]
INFO:root:253, 0.5272222221957312, ['crop', 0.8485920590567622, 'invert', 0.05112875462638568, 0.7650463676835009]
INFO:root:254, 0.5555555557674832, ['crop', 0.8999309285104896, 'translate-x', 0.9010076319994993, 0.6887168153834103]
INFO:root:255, 0.5603333334922791, ['gamma-contrast', 0.12659100818639094, 'crop', 0.8632268886326594, 0.9210994788053086]
INFO:root:256, 0.5344444444444445, ['crop', 0.9034776554868962, 'brighten', 0.5453208197369865, 0.5956048169324326]
INFO:root:257, 0.5663333334128062, ['crop', 0.9791623729988659, 'coarse-dropout', 0.8691429049105047, 0.8951766981638295]
INFO:root:258, 0.5422222221692403, ['crop', 0.9241644035412103, 'gaussian-blur', 0.03300530091336707, 0.8982140057761849]
INFO:root:259, 0.5431111110051472, ['crop', 0.9817896733984154, 'gamma-contrast', 0.8556060298793133, 0.9932637003608159]
INFO:root:260, 0.5793333333068424, ['crop', 0.9061832644496413, 'coarse-dropout', 0.8310204175182528, 0.6722466540128531]
INFO:root:261, 0.5318888888888889, ['crop', 0.9553882509848995, 'gamma-contrast', 0.98797269638982, 0.8761046940632214]
INFO:root:262, 0.5236666670375401, ['crop', 0.8976014332156012, 'fog', 0.7013000319806107, 0.7903625688739269]
INFO:root:263, 0.5113333334128063, ['crop', 0.9019844321531184, 'gaussian-blur', 0.8580220120728193, 0.8305596918528563]
INFO:root:264, 0.5536666667461396, ['crop', 0.9019094517287866, 'coarse-dropout', 0.04707866680612373, 0.8205206149961797]
INFO:root:265, 0.547333333545261, ['crop', 0.8994266771740759, 'gaussian-blur', 0.16554159546859173, 0.7831670363320732]
INFO:root:266, 0.5457777775658501, ['gamma-contrast', 0.00397001796191987, 'invert', 0.2348317760374496, 0.32218700235073267]
INFO:root:267, 0.5814444444179536, ['crop', 0.907053063911679, 'shear', 0.040165263766702604, 0.001958639526346229]
INFO:root:268, 0.5092222223281859, ['crop', 0.8164422202283462, 'gamma-contrast', 0.016461030432507243, 0.7809781804837724]
INFO:root:269, 0.5448888891008166, ['crop', 0.8838940396819054, 'shear', 0.8859930742631767, 0.7710918681725866]
INFO:root:270, 0.533333333492279, ['crop', 0.8138665798003547, 'clouds', 0.8209267122833924, 0.7510833214080043]
INFO:root:271, 0.5323333334128062, ['crop', 0.8182936370487466, 'translate-y', 0.9033613029790336, 0.9834205474927016]
INFO:root:272, 0.5292222223016951, ['crop', 0.8734771891412475, 'translate-x', 0.00019972907464249628, 0.7800183802061564]
INFO:root:273, 0.53933333351877, ['crop', 0.9071312944046186, 'shear', 0.9214962538844027, 0.7898116877448229]
INFO:root:274, 0.5617777775923412, ['crop', 0.822874562358594, 'coarse-dropout', 0.3368911278194551, 0.7482619680475263]
INFO:root:275, 0.5397777778042687, ['crop', 0.9071090881599652, 'gaussian-blur', 0.025125867829165045, 0.6087206063914924]
INFO:root:276, 0.5611111113760205, ['gamma-contrast', 0.11886881889021442, 'brighten', 0.8627675769164801, 0.6865421509013842]
INFO:root:277, 0.5452222223016951, ['gamma-contrast', 9.859550522295371e-05, 'fog', 0.21494365541432597, 0.29524209599608925]
INFO:root:278, 0.5566666668256124, ['emboss', 0.9594699319809443, 'translate-y', 0.9499416253920732, 0.9464470260793726]
INFO:root:279, 0.5577777780161963, ['sharpen', 0.5723518003190212, 'translate-y', 0.8967106070171025, 0.9664388888994816]
INFO:root:280, 0.5201111113230388, ['crop', 0.8129839757069817, 'clouds', 0.9862241687876934, 0.7925270893210699]
INFO:root:281, 0.5656666665607029, ['sharpen', 0.18993468156702314, 'translate-y', 0.7673609971528645, 0.9697498509515086]
INFO:root:282, 0.5716666665607029, ['sharpen', 0.6759955523684982, 'translate-y', 0.8535447931753, 0.9438905150216513]
INFO:root:283, 0.5341111111111112, ['crop', 0.8877168123287031, 'invert', 0.02170768964257153, 0.8052887305149399]
INFO:root:284, 0.5675555555820464, ['emboss', 0.7876328086508262, 'translate-y', 0.7511480507157177, 0.9503845305297537]
INFO:root:285, 0.5611111109786564, ['add-to-hue-and-saturation', 0.05317608755880755, 'additive-gaussian-noise', 0.7058672672732459, 0.9893131988659166]
INFO:root:286, 0.5352222224076588, ['crop', 0.8169808590091294, 'crop', 0.9054097526585697, 0.8471407172340335]
INFO:root:287, 0.5596666668521033, ['crop', 0.7963897519508294, 'invert', 0.02197747011385887, 0.5524653228071822]
INFO:root:288, 0.5582222221957314, ['add-to-hue-and-saturation', 0.00046748343084124244, 'gamma-contrast', 0.606517870301451, 0.7626509382950474]
INFO:root:289, 0.5508888889683619, ['gamma-contrast', 0.026825986289705235, 'shear', 0.1289302230278803, 0.3081813423332103]
INFO:root:290, 0.5632222223016952, ['shear', 0.9014093852680726, 'translate-y', 0.7472727918392019, 0.41544611816275445]
INFO:root:291, 0.5953333333333333, ['emboss', 0.613758096592924, 'translate-y', 0.7929996579221765, 0.378862983146417]
INFO:root:292, 0.5980000001589458, ['sharpen', 0.3599717118041867, 'translate-y', 0.6607522022831492, 0.48254009641425366]
INFO:root:293, 0.5726666667196485, ['rotate', 0.14632886071515108, 'brighten', 0.8486934192525954, 0.9523093255054499]
INFO:root:294, 0.5849999999470181, ['add-to-hue-and-saturation', 0.06633675719351241, 'brighten', 0.5939212663096327, 0.7494874006645567]
INFO:root:295, 0.5685555557145012, ['translate-y', 0.004280014516680587, 'crop', 0.24948685609824622, 0.9022017757235806]
INFO:root:296, 0.5624444448682997, ['crop', 0.8153472858931128, 'additive-gaussian-noise', 0.6010989038014616, 0.7509042994097825]
INFO:root:297, 0.5655555555820464, ['gamma-contrast', 0.15283472218643349, 'brighten', 0.8895512779253132, 0.7017729885866107]
INFO:root:298, 0.5366666667461395, ['crop', 0.8084504716357273, 'rotate', 0.7609606563890996, 0.7637837495578694]
INFO:root:299, 0.5447777780426872, ['gamma-contrast', 0.012241148476322187, 'rotate', 0.05369177314790875, 0.29206080428035436]
INFO:root:300, 0.5752222222752041, ['additive-gaussian-noise', 0.17285837611871305, 'translate-y', 0.7383865650572793, 0.997937844009301]
INFO:root:301, 0.5399999999205272, ['add-to-hue-and-saturation', 0.17757222529001263, 'gaussian-blur', 0.6265219406785263, 0.8747291873172606]
INFO:root:302, 0.5363333333068423, ['gamma-contrast', 0.02698865627434322, 'crop', 0.18684204868241663, 0.6718431552397834]
INFO:root:303, 0.5284444443384806, ['gamma-contrast', 0.03581543780058195, 'crop', 0.10778461233819173, 0.6818768778216155]
INFO:root:304, 0.546777777592341, ['gamma-contrast', 0.04475955655209208, 'crop', 0.07686868974229512, 0.6447834482728546]
INFO:root:305, 0.5664444444709353, ['gamma-contrast', 0.1292813348078579, 'crop', 0.278202577375153, 0.5613535904007202]
INFO:root:306, 0.5602222223811679, ['gamma-contrast', 0.054178087987357806, 'brighten', 0.19771365328641183, 0.9119516899463164]
INFO:root:307, 0.5694444443914626, ['crop', 0.9593385844630471, 'additive-gaussian-noise', 0.9731044929889633, 0.8827264262679415]
INFO:root:308, 0.5569999999470181, ['gamma-contrast', 0.005238881131023333, 'invert', 0.8597805240252989, 0.7107137604331366]
INFO:root:309, 0.5335555557145013, ['add-to-hue-and-saturation', 0.1875837700760115, 'gaussian-blur', 0.7716275337504375, 0.9079891919487298]
INFO:root:310, 0.5590000003708733, ['crop', 0.8108514839118282, 'emboss', 0.9708529467941736, 0.9390866799736147]
INFO:root:311, 0.5277777777247958, ['add-to-hue-and-saturation', 0.1355595121278708, 'gaussian-blur', 0.965358661395768, 0.837638908416031]
INFO:root:312, 0.5214444446033901, ['add-to-hue-and-saturation', 0.22572106172124357, 'gaussian-blur', 0.8997282218616017, 0.9484604691159529]
INFO:root:313, 0.5318888890213436, ['add-to-hue-and-saturation', 0.8155533830406376, 'gaussian-blur', 0.9625813566264046, 0.7923253228466324]
INFO:root:314, 0.5345555556615194, ['add-to-hue-and-saturation', 0.7527241436960357, 'gaussian-blur', 0.8963129697632414, 0.8057325139583628]
INFO:root:315, 0.5425555556615194, ['add-to-hue-and-saturation', 0.146936826724569, 'gaussian-blur', 0.9810320812923484, 0.9878969844127305]
INFO:root:316, 0.5374444444709354, ['add-to-hue-and-saturation', 0.6286194941043126, 'gaussian-blur', 0.9212662475397926, 0.7035993864288018]
INFO:root:317, 0.5481111111905839, ['add-to-hue-and-saturation', 0.28164212785076065, 'gaussian-blur', 0.9730375923686801, 0.6939749991046963]
INFO:root:318, 0.5418888890213436, ['add-to-hue-and-saturation', 0.328434727714732, 'gaussian-blur', 0.8009130632849396, 0.6966068820650595]
INFO:root:319, 0.5582222222487132, ['add-to-hue-and-saturation', 0.5012082042393052, 'gaussian-blur', 0.7564232870506797, 0.2673317480666442]
INFO:root:320, 0.5605555555555555, ['add-to-hue-and-saturation', 0.7094972537071732, 'gaussian-blur', 0.9832626036125063, 0.5413839026106406]
INFO:root:321, 0.5627777779102325, ['add-to-hue-and-saturation', 0.5831553969056961, 'gaussian-blur', 0.06056703970275713, 0.7712465482210068]
INFO:root:322, 0.5502222222222222, ['add-to-hue-and-saturation', 0.8014178417762863, 'crop', 0.8684567468391683, 0.8465453124613059]
INFO:root:323, 0.596888888862398, ['emboss', 0.7990458341813694, 'translate-y', 0.8413815374311868, 0.7408084490139815]
INFO:root:324, 0.5274444443119897, ['add-to-hue-and-saturation', 0.6520514311581036, 'gaussian-blur', 0.47253657138559024, 0.9452119464154057]
INFO:root:325, 0.538111111270057, ['add-to-hue-and-saturation', 0.46501268009157004, 'gaussian-blur', 0.1329623284530266, 0.9621359686860714]
INFO:root:326, 0.5572222221957313, ['add-to-hue-and-saturation', 0.8250555016265034, 'gaussian-blur', 0.22722217598806665, 0.8315175107219291]
INFO:root:327, 0.5576666666136847, ['add-to-hue-and-saturation', 0.8735203214061381, 'gaussian-blur', 0.11287072007073698, 0.8727874372235694]
INFO:root:328, 0.5477777777512869, ['crop', 0.919869605955604, 'gaussian-blur', 0.9769084033790082, 0.9924152364230371]
INFO:root:329, 0.5385555557409922, ['add-to-hue-and-saturation', 0.9738824477149264, 'gaussian-blur', 0.6963815713253702, 0.8938763251578288]
INFO:root:330, 0.5461111114554935, ['gamma-contrast', 0.006719620979631082, 'additive-gaussian-noise', 0.0004988670578910394, 0.6726735576257513]
INFO:root:331, 0.5452222223016951, ['add-to-hue-and-saturation', 0.49839844785981013, 'gaussian-blur', 0.1418743828732625, 0.9978233473773842]
INFO:root:332, 0.5615555557939742, ['invert', 0.46395707786787843, 'gaussian-blur', 0.9503143508247496, 0.9076625770058062]
INFO:root:333, 0.5461111113495296, ['add-to-hue-and-saturation', 0.12544697722690815, 'gaussian-blur', 0.8619987516656173, 0.9878445660628087]
INFO:root:334, 0.565999999973509, ['add-to-hue-and-saturation', 0.962803666951269, 'gaussian-blur', 0.9227320939290705, 0.6591966432530446]
INFO:root:335, 0.5844444443649717, ['invert', 0.7477277040947826, 'gaussian-blur', 0.7852245231386386, 0.9778715881483578]
INFO:root:336, 0.5565555557674831, ['gamma-contrast', 0.1442077911566654, 'gaussian-blur', 0.14907848979530194, 0.9832728314695592]
INFO:root:337, 0.5506666668785942, ['invert', 0.13396815225571693, 'translate-y', 0.8754592935768444, 0.9918671380772719]
INFO:root:338, 0.5682222221162585, ['invert', 0.004981949208267778, 'add-to-hue-and-saturation', 0.8440209039574461, 0.996203547705658]
INFO:root:339, 0.5537777779102326, ['crop', 0.8971001127211511, 'add-to-hue-and-saturation', 0.8656195417317858, 0.8739314802375631]
INFO:root:340, 0.533777777671814, ['gamma-contrast', 0.06424285657036323, 'crop', 0.765592985169813, 0.6937569031973009]
INFO:root:341, 0.5244444447093539, ['gamma-contrast', 0.002387287744094136, 'shear', 0.05576638007851244, 0.2670262645113087]
INFO:root:342, 0.5403333333863152, ['crop', 0.9463174863507499, 'crop', 0.9682074182478042, 0.9257981517160445]
INFO:root:343, 0.5366666668256124, ['crop', 0.8111684924090531, 'translate-y', 0.022510698751518236, 0.8377619842205649]
INFO:root:344, 0.5376666669050854, ['crop', 0.9035990461584519, 'invert', 0.9626037724866028, 0.9689439323857659]
INFO:root:345, 0.5392222225930956, ['gamma-contrast', 0.019106162603000024, 'brighten', 0.13462969802238825, 0.9833076647408414]
INFO:root:346, 0.6017777780956692, ['gamma-contrast', 0.1480759936701758, 'crop', 0.009743212682117199, 0.6657142447070016]
INFO:root:347, 0.5523333333333333, ['gamma-contrast', 0.020982435286094673, 'coarse-dropout', 0.012713144305825933, 0.25271368149098156]
INFO:root:348, 0.5763333333068423, ['crop', 0.9030157498617921, 'dropout', 0.8509014185230641, 0.6500298673677024]
INFO:root:349, 0.5606666666401756, ['crop', 0.8140240719610438, 'gamma-contrast', 0.9507869406962255, 0.9889649906019035]
INFO:root:350, 0.5666666669050853, ['crop', 0.903624924680479, 'emboss', 0.7559670754296199, 0.7679777764884858]
INFO:root:351, 0.5827777778307597, ['emboss', 0.4598848446621896, 'translate-y', 0.9889655595179925, 0.987027844849224]
INFO:root:352, 0.5834444444444444, ['translate-x', 0.002049127814649166, 'translate-y', 0.8857522958747358, 0.9918560088057169]
INFO:root:353, 0.5363333337306977, ['gamma-contrast', 0.008396920045691038, 'coarse-dropout', 0.2685048741405212, 0.9752151230230507]
INFO:root:354, 0.5815555556615193, ['crop', 0.9096449888240612, 'dropout', 0.8223703816185565, 0.8029777763779533]
INFO:root:355, 0.5984444443914625, ['gaussian-blur', 0.27276474341421836, 'gaussian-blur', 0.9578743824654122, 0.9538079079696549]
INFO:root:356, 0.6528888889153799, ['invert', 0.008808057662887616, 'emboss', 0.8591327831490161, 0.9999110553732843]
INFO:root:357, 0.5629999998675452, ['crop', 0.9123639882799253, 'brighten', 0.3360122147346604, 0.7954827620093027]
INFO:root:358, 0.5442222224606408, ['crop', 0.9060575021417545, 'gaussian-blur', 0.8263688726057093, 0.7912023684215268]
INFO:root:359, 0.5819999999999999, ['gamma-contrast', 0.0011674279236080223, 'clouds', 0.2559811447321499, 0.08902668073662114]
INFO:root:360, 0.5597777776983048, ['add-to-hue-and-saturation', 0.6935503241336691, 'gaussian-blur', 0.11136393639151146, 0.4729900247837149]
INFO:root:361, 0.5476666669315762, ['crop', 0.8289942771158803, 'translate-y', 0.6258681227743419, 0.7813446077563602]
INFO:root:362, 0.5511111113230387, ['gamma-contrast', 0.005494277253021541, 'add-to-hue-and-saturation', 0.2168475670463274, 0.9276126957330307]
INFO:root:363, 0.5815555554495917, ['emboss', 0.002381502784655099, 'rotate', 0.3127118195715411, 0.8969483507452161]
INFO:root:364, 0.5415555556615193, ['crop', 0.8253545669483938, 'invert', 0.9043556866687448, 0.7929509716587179]
INFO:root:365, 0.5492222220897676, ['crop', 0.9568592897898549, 'add-to-hue-and-saturation', 0.8739176749779979, 0.822775247514266]
INFO:root:366, 0.546111111164093, ['crop', 0.7639493815627534, 'emboss', 0.00579681498855822, 0.7601943865047245]
INFO:root:367, 0.5242222224076589, ['crop', 0.9312361163397509, 'gaussian-blur', 0.9687036714285782, 0.8323073777493911]
INFO:root:368, 0.5205555557145012, ['gamma-contrast', 0.1441651609956173, 'crop', 0.6675714472074984, 0.7015591603908587]
INFO:root:369, 0.570444444709354, ['gamma-contrast', 0.14303850036971225, 'sharpen', 0.48906989289816716, 0.29932497989552115]
INFO:root:370, 0.5497777776983048, ['gamma-contrast', 0.058140436902374706, 'crop', 0.3228859029223404, 0.8772662657010403]
INFO:root:371, 0.5732222223016952, ['gamma-contrast', 0.14370573512528453, 'additive-gaussian-noise', 0.6203654872306438, 0.8812845391250249]
INFO:root:372, 0.5871111109521654, ['gamma-contrast', 0.1415953395184544, 'crop', 0.030895996131967925, 0.5660035692494358]
INFO:root:373, 0.5438888890743256, ['crop', 0.5975715135546912, 'gaussian-blur', 0.014530099993040672, 0.7906653405023365]
INFO:root:374, 0.5333333331478967, ['crop', 0.4901086177864835, 'shear', 0.011063584728324362, 0.821952609700476]
INFO:root:375, 0.5686666667461395, ['crop', 0.5201382029671928, 'rotate', 0.016299892594482394, 0.7648408164215031]
INFO:root:376, 0.5715555554495917, ['crop', 0.9476732429925981, 'coarse-dropout', 0.9622192674110942, 0.8282784364809666]
INFO:root:377, 0.5523333333863152, ['gamma-contrast', 0.003208308041937281, 'translate-x', 0.17653164875860441, 0.25957760311041017]
INFO:root:378, 0.54, ['crop', 0.4709430442192032, 'clouds', 0.07260561286421287, 0.9592679495694449]
INFO:root:379, 0.5498888889418707, ['gamma-contrast', 0.14409311966067986, 'add-to-hue-and-saturation', 0.8491175701641795, 0.5049660008306878]
INFO:root:380, 0.5616666666136847, ['crop', 0.2865172329350763, 'translate-y', 0.009039143884620683, 0.7893060706293651]
INFO:root:381, 0.5414444444974265, ['crop', 0.8223193371178446, 'gaussian-blur', 0.9484616283113192, 0.8343734501398884]
INFO:root:382, 0.5735555556085374, ['crop', 0.850342149992404, 'brighten', 0.001077507623618579, 0.5511890454327851]
INFO:root:383, 0.5447777779632144, ['crop', 0.39852115837466373, 'gaussian-blur', 0.014894490881876558, 0.8485368916087656]
INFO:root:384, 0.5561111109521655, ['crop', 0.31922242760587555, 'clouds', 0.8869369981120716, 0.9168444621349224]
INFO:root:385, 0.5502222223281861, ['crop', 0.3846084291001629, 'clouds', 0.559884466710667, 0.8130243933583127]
INFO:root:386, 0.5387777776718139, ['gamma-contrast', 0.07282016789972502, 'crop', 0.1282923706122098, 0.6964951633712302]
INFO:root:387, 0.5562222221162585, ['crop', 0.9073284229689368, 'dropout', 0.9163253188815266, 0.9494490831194863]
INFO:root:388, 0.553999999947018, ['gamma-contrast', 0.0712973915069899, 'crop', 0.8385703022979207, 0.7427946759930777]
INFO:root:389, 0.560666667064031, ['gamma-contrast', 0.11580670843808552, 'crop', 0.3106135996418497, 0.6947365974125549]
INFO:root:390, 0.5263333335452609, ['crop', 0.9050010727189152, 'clouds', 0.6762365153193903, 0.899687649249377]
INFO:root:391, 0.5655555556350285, ['crop', 0.3268574166523928, 'clouds', 0.7863788027559322, 0.8582321191692128]
INFO:root:392, 0.539000000052982, ['crop', 0.9202720678978689, 'gamma-contrast', 0.9007982984843119, 0.969634844523988]
INFO:root:393, 0.5208888883325788, ['gamma-contrast', 0.0004106793574667479, 'add-to-hue-and-saturation', 0.8271536767815345, 0.9019452679528089]
INFO:root:394, 0.5344444445504082, ['crop', 0.9040033486270161, 'rotate', 0.8109869176263688, 0.7728422163892521]
INFO:root:395, 0.5515555555290645, ['gamma-contrast', 0.00024664176010413824, 'add-to-hue-and-saturation', 0.5673226197048781, 0.5970744402587927]
INFO:root:396, 0.5448888886769614, ['clouds', 0.899304162810351, 'translate-x', 0.9921712297422155, 0.8262812495281452]
INFO:root:397, 0.551444444656372, ['gaussian-blur', 0.9934754512426196, 'invert', 0.9332786327237167, 0.8158397507621354]
INFO:root:398, 0.6131111109786564, ['sharpen', 0.8514856479328642, 'emboss', 0.8803962872957666, 0.7885443651878319]
INFO:root:399, 0.5487777778837415, ['emboss', 0.9148859414910658, 'fog', 0.9681573423137646, 0.8211409033001376]
INFO:root:400, 0.5754444444974263, ['sharpen', 0.852145742345805, 'add-to-hue-and-saturation', 0.9961398466972478, 0.8183700619881592]
INFO:root:401, 0.5626666664812301, ['shear', 0.9422506606326878, 'rotate', 0.9787163320718574, 0.7828534055199534]
INFO:root:402, 0.5394444445239173, ['gamma-contrast', 0.1450096939899819, 'crop', 0.5813465787335228, 0.8616229067662647]
INFO:root:403, 0.5345555554495918, ['translate-x', 0.9770695531782707, 'fog', 0.9684517727269409, 0.7543991116871066]
INFO:root:404, 0.5556666669050851, ['emboss', 0.9849867278954371, 'fog', 0.9332173497462353, 0.769171255074824]
INFO:root:405, 0.5469999999735091, ['coarse-dropout', 0.986433608541891, 'crop', 0.8677294460214491, 0.7652680739663048]
INFO:root:406, 0.6445555555555555, ['sharpen', 0.9796951542184359, 'invert', 0.8794596387663844, 0.7852345134781638]
INFO:root:407, 0.5583333333863152, ['translate-y', 0.9772867660954714, 'add-to-hue-and-saturation', 0.9771553853761965, 0.7179184384595282]
INFO:root:408, 0.5728888891273074, ['gaussian-blur', 0.9741842191785451, 'clouds', 0.8930182216694497, 0.7233444957890525]
INFO:root:409, 0.5965555555290645, ['emboss', 0.9905913397032906, 'rotate', 0.9522696566338396, 0.7337614697897946]
INFO:root:410, 0.5568888892067803, ['fog', 0.9873541175251948, 'fog', 0.7489603417300752, 0.7637011887806422]
INFO:root:411, 0.5779999998940362, ['translate-x', 0.9842136371759331, 'brighten', 0.7599505660457325, 0.7539765056738111]
INFO:root:412, 0.6066666666136848, ['emboss', 0.9822948295612822, 'coarse-dropout', 0.8558816555743479, 0.7745027512798431]
INFO:root:413, 0.6756666664812301, ['brighten', 0.9756004212516011, 'invert', 0.9849882867927889, 0.9927336597091296]
INFO:root:414, 0.5804444443914625, ['clouds', 0.950715493302387, 'invert', 0.9525187460987848, 0.8918166814901388]
INFO:root:415, 0.623333333465788, ['invert', 0.9902614976487277, 'invert', 0.9857926435876294, 0.8464017037737994]
INFO:root:416, 0.5781111111905839, ['brighten', 0.48555270680869567, 'fog', 0.9511029258575798, 0.8181565281178725]
INFO:root:417, 0.5463333334128062, ['brighten', 0.9538874607443643, 'shear', 0.9958224839924671, 0.9531652701184928]
INFO:root:418, 0.6205555553966098, ['emboss', 0.9382701158515926, 'additive-gaussian-noise', 0.9765350662290857, 0.992606318994607]
INFO:root:419, 0.5317777779897055, ['fog', 0.7315828047026788, 'invert', 0.9792283361441031, 0.8192949717226219]
INFO:root:420, 0.6094444444974263, ['gaussian-blur', 0.3573696478217652, 'invert', 0.9969758235205365, 0.804775346220404]
